,id,title,popularity,homepage
4639,58062,Into the Arms of Strangers: Stories of the Kindertransport,0.838983,Not available
2652,91076,Illuminata,0.837943,Not available
1706,37272,"A Cool, Dry Place",0.837313,Not available
7495,40810,The Streetfighter,0.834969,Not available
1500,11956,When the Cat's Away,0.834917,Not available
6092,42459,Bang the Drum Slowly,0.834564,Not available
3452,55667,Carnosaur 3: Primal Species,0.833274,Not available
17404,94725,To Sleep with Anger,0.83296,Not available
7746,71125,Fool for Love,0.830943,Not available
6093,43261,The Benny Goodman Story,0.830073,Not available
1550,66588,A Thousand Acres,0.82942,Not available
11413,57977,Luna de Avellaneda,0.827289,Not available
16524,52013,Marwencol,0.827035,Not available
29622,31524,Sarfarosh,0.823247,Not available
15734,46697,Hated:  GG Allin & the Murder Junkies,0.822172,Not available
641,10801,The Superwife,0.821299,Not available
6454,41206,A Double Life,0.818896,Not available
39288,278348,The Maid's Room,0.8185,Not available
4724,26299,Clambake,0.81731,Not available
2080,51942,I Married a Strange Person!,0.817002,Not available
3797,26484,Beach Party,0.816475,Not available
5222,39154,The Giant Spider Invasion,0.808843,http://www.giantspiderinvasion.com/
1922,22777,The Million Dollar Duck,0.808654,Not available
4966,29887,Bright Eyes,0.808053,Not available
7054,43049,Where the Boys Are,0.804731,Not available
8824,29173,The Raiders of Atlantis,0.804308,Not available
2210,32326,The Cruise,0.802931,Not available
7509,43096,Gidget,0.802364,Not available
13361,46595,The Great Ecstasy of Woodcarver Steiner,0.801549,http://www.wernerherzog.com/films-by.html
15134,43517,This Is the Army,0.800156,Not available
2380,9524,Comedian Harmonists,0.799079,Not available
9768,30856,Gunner Palace,0.798876,http://www.gunnerpalace.com/
2995,34760,"'night, Mother",0.798428,Not available
2062,41469,Next Stop Wonderland,0.798015,Not available
4680,66092,I Never Promised You a Rose Garden,0.796358,Not available
15769,119764,A Song to Remember,0.794961,Not available
4831,50562,Porn Star: The Legend of Ron Jeremy,0.794916,Not available
19481,223195,The Making of a Legend: Gone with the Wind,0.794217,Not available
3283,123047,Turtle Diary,0.794209,Not available
20293,90603,Beauty Is Embarrassing,0.790239,http://beautyisembarrassing.com
1474,330,The Lost World: Jurassic Park,0.788123,Not available
14765,31156,Dante's Hell Animated,0.787493,Not available
18520,13976,Dylan Moran: Monster,0.786409,Not available
4196,66035,The Kentuckian,0.786025,Not available
203,77350,Unzipped,0.786023,Not available
1696,47452,Love and Death on Long Island,0.785094,Not available
7262,42228,The Late Show,0.78483,Not available
9037,67595,The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,0.783454,Not available
13855,24232,Is It College Yet?,0.782377,Not available
20746,89049,The Staircase,0.779002,Not available
5600,15902,Faces of Death IV,0.778312,Not available
9437,49681,Lost Embrace,0.776863,Not available
456,18620,Go Fish,0.775898,Not available
1375,2892,Angel Baby,0.775616,Not available
5485,38951,Charly,0.775503,Not available
1782,40961,The Ugly,0.774609,Not available
14468,88276,Zorns Lemma,0.772591,Not available
22805,12124,The Journey,0.771208,Not available
10151,93775,The Member of the Wedding,0.770476,Not available
32392,36041,The Big Gay Musical,0.770296,http://www.embrem.com/biggaymusical/
11546,13365,49 Up,0.769595,http://www.pbs.org/pov/fortynineup/
283,131957,Nina Takes a Lover,0.769522,Not available
5231,2894,The Lady and the Duke,0.765716,Not available
3817,40446,Sorority House Massacre II,0.763373,Not available
8557,53218,An Occurrence at Owl Creek Bridge,0.76162,Not available
16573,58261,Transcendent Man,0.760211,http://transcendentman.com/
2379,111794,20 Dates,0.759793,Not available
6944,30140,Rivers and Tides,0.759653,Not available
15602,53190,The Two Escobars,0.758472,http://www.the2escobars.com
1817,65203,The Broadway Melody,0.758012,Not available
1335,168535,The Substance of Fire,0.757322,Not available
10466,38828,Left Behind III: World at War,0.756699,Not available
15349,41397,Joan Rivers: A Piece of Work,0.756406,Not available
8036,64877,"The One and Only, Genuine, Original Family Band",0.755717,Not available
36226,372315,SOMM: Into the Bottle,0.751736,Not available
31942,81549,Everything's Gonna Be Great,0.750959,Not available
11101,35199,Wordplay,0.750184,Not available
251,18713,The Jerky Boys,0.748846,Not available
5965,124963,Monsignor,0.744858,Not available
35972,373355,The Lovers and the Despot,0.744523,Not available
10862,35555,Unknown White Male,0.743772,Not available
553,161158,"Paris, France",0.741522,Not available
7629,11315,Dead or Alive,0.740949,Not available
7945,75046,Battle Hymn,0.739256,Not available
14233,61524,A-Haunting We Will Go,0.738739,Not available
17217,49538,X-Men: First Class,0.738633,http://www.x-menfirstclassmovie.com/
612,88893,Scream of Stone,0.736081,Not available
7824,29353,My Little Chickadee,0.732382,Not available
5986,17132,Savannah Smiles,0.732106,Not available
36891,42346,The Last Days of Emma Blank,0.732102,Not available
22210,18624,Zatôichi on the Road,0.73057,Not available
7570,33731,Marjorie Morningstar,0.728406,Not available
2139,91217,Men Don't Leave,0.728037,http://www.imdb.com/title/tt0100134/
3394,49721,Me Myself I,0.727837,Not available
12887,29568,In the City of Sylvia,0.727337,Not available
14254,26763,Burma VJ: Reporting from a Closed Country,0.72712,http://burmavjmovie.com/
6146,17995,DysFunktional Family,0.726802,Not available
1540,108401,Star Maps,0.725694,Not available
5708,96966,Raggedy Man,0.725026,Not available
20043,43268,Poor Little Rich Girl,0.723765,Not available
10615,42234,Dona Flor and Her Two Husbands,0.72351,Not available
5657,48155,The Big Knife,0.719732,Not available
1458,49478,Warriors of Virtue,0.719444,Not available
12859,28273,The End of Summer,0.716547,Not available
1823,43277,The Great Ziegfeld,0.715129,Not available
224,62488,Destiny Turns on the Radio,0.710671,Not available
8405,36612,The Hard Way,0.709005,Not available
7854,23378,Into the Woods,0.708742,Not available
3798,39113,Bikini Beach,0.706082,Not available
326,46797,Tom & Viv,0.704204,Not available
579,771,Home Alone,0.702543,https://www.foxconnect.com/home-alone-4.html
28096,43513,Stormy Weather,0.70239,Not available
7360,163869,Just Write,0.700719,Not available
22325,194188,Punk's Dead: SLC Punk 2,0.700489,http://www.facebook.com/pages/Punks-Dead/144272505626516
8094,7506,Harum Scarum,0.699336,Not available
127,110972,Pie in the Sky,0.699066,Not available
2960,20565,42 Up,0.697268,Not available
28219,311301,As We Were Dreaming,0.696905,Not available
18522,26118,Dylan Moran: What It Is,0.695655,Not available
14123,140887,The Three Musketeers,0.694665,Not available
7507,222,Berlin: Symphony of a Great City,0.692745,Not available
7435,28030,Genghis Blues,0.692364,http://www.genghisblues.com/
2931,47941,Under the Rainbow,0.69162,Not available
2082,54795,Keep the Aspidistra Flying,0.691061,Not available
7523,14273,Dark Days,0.689963,Not available
17691,57211,Magic Trip,0.689448,http://www.magictripmovie.com/
5151,35944,Lucky Break,0.689177,Not available
18521,13586,"Dylan Moran: Like, Totally...",0.688381,Not available
5478,68569,Invincible,0.685649,Not available
7902,23522,The Book of Life,0.684968,Not available
4538,49788,Slaves of New York,0.684803,Not available
10584,42489,Sounder,0.684483,Not available
19668,84172,The Ambassador,0.684441,http://www.trustnordisk.com/film/2011-ambassador
1492,47686,Dream with the Fishes,0.684192,Not available
13126,34867,The Manson Family,0.683586,Not available
2758,40867,The Pajama Game,0.681871,Not available
2524,29239,The Mummy's Tomb,0.674417,Not available
14522,47122,Flaming Creatures,0.674241,Not available
15832,59572,Buster Keaton: A Hard Act to Follow,0.674009,Not available
7846,43897,The Littlest Rebel,0.672074,Not available
2321,125582,Down in the Delta,0.670559,Not available
13105,84050,Fanny,0.670182,Not available
32809,5900,The Dress,0.670145,Not available
1953,96196,The Governess,0.666802,Not available
1134,64567,Dead Tired,0.665616,Not available
5525,15313,The Wrong Guy,0.664949,Not available
8272,74719,"That's Entertainment, Part II",0.661367,Not available
32385,19828,10 Attitudes,0.659927,Not available
1270,61536,I'm Not Rappaport,0.659056,Not available
7335,44864,The Magic Flute,0.658086,Not available
5006,18984,Scratch,0.655434,Not available
12745,15272,Up the Yangtze,0.655056,Not available
4410,70842,Salome's Last Dance,0.654549,Not available
4406,13965,Return to Snowy River,0.652283,Not available
12307,60141,Lavoura Arcaica,0.652255,Not available
4509,331,Jurassic Park III,0.648867,Not available
4110,44379,The Gleaners & I,0.647007,Not available
9455,14770,Festival Express,0.645771,Not available
4631,34714,Diamond Men,0.644655,Not available
5682,30192,Standing in the Shadows of Motown,0.643481,Not available
13587,1387,Superstar: The Karen Carpenter Story,0.640356,Not available
4090,26580,4 Little Girls,0.639411,Not available
97,63076,Heidi Fleiss: Hollywood Madam,0.638211,http://www.nickbroomfield.com/heidifleiss.html
7600,316,Grill Point,0.637825,Not available
129,73067,Frankie Starlight,0.637554,Not available
2643,41166,Plenty,0.637248,Not available
16427,50704,The Boat,0.634836,Not available
2496,4154,Three Seasons,0.632591,Not available
18269,39287,Stagecoach,0.631761,Not available
12938,43177,Son of Lassie,0.631099,Not available
279,39310,New Jersey Drive,0.629955,Not available
32938,65014,Female on the Beach,0.627368,Not available
9907,44181,National Lampoon's Gold Diggers,0.625659,Not available
3673,47585,The Five Senses,0.625332,Not available
29399,278990,Seve,0.625265,Not available
8737,5618,"Cousin, Cousine",0.624726,Not available
12290,40860,Drained,0.623789,Not available
13838,35404,The File on Thelma Jordon,0.622745,Not available
5969,42130,The Night of the Shooting Stars,0.622531,Not available
3741,23618,The Original Kings of Comedy,0.621406,Not available
331,95963,The Walking Dead,0.620873,Not available
2636,24081,From the Hip,0.619481,Not available
30001,132641,Wife,0.619388,Not available
6756,64945,That was Then... This is Now,0.619283,Not available
606,54850,Loaded,0.618066,Not available
12174,26336,Crazy Love,0.614455,Not available
2661,126996,Marcello Mastroianni: I Remember,0.614407,Not available
39520,368620,My Friend Rockefeller,0.614048,Not available
471,59930,The Inkwell,0.613335,Not available
2133,37818,The Allnighter,0.612445,Not available
7777,44388,It Had to Be You,0.608227,Not available
3668,23655,Groove,0.607562,Not available
4477,59585,Immediate Family,0.60641,Not available
8624,42713,Up the Down Staircase,0.604325,Not available
6639,83714,Angie,0.603104,Not available
8803,54663,Starting Over,0.597398,Not available
2460,65749,Tango,0.596717,Not available
7438,31112,"Bon Voyage, Charlie Brown (and Don't Come Back!)",0.594899,Not available
19367,83403,Conception,0.594675,Not available
933,22688,Angel on My Shoulder,0.594433,Not available
6225,23423,Friends and Family,0.592235,Not available
19056,43337,Inauguration of the Pleasure Dome,0.588972,Not available
3123,14521,The Cup,0.588543,Not available
5987,59533,The Secret Policeman's Other Ball,0.588173,Not available
4176,14268,Startup.com,0.587588,Not available
18501,148033,Dottie Gets Spanked,0.585939,Not available
20175,76421,Role/Play,0.585417,http://www.guesthousefilms.com/movies_roleplay.html
3682,59181,H.O.T.S.,0.585177,Not available
13313,125705,Hamlet,0.584251,Not available
10805,15675,Neil Young: Heart of Gold,0.583897,Not available
1633,49728,Office Killer,0.582559,Not available
2284,110643,Mass Appeal,0.582317,Not available
19968,38769,Little Miss Broadway,0.58126,Not available
6300,42541,From the Terrace,0.578068,Not available
2145,48311,Parasite,0.577976,Not available
24583,86616,The Young Savages,0.57796,Not available
2788,61369,Rain,0.577818,Not available
3445,19600,Bossa Nova,0.577044,Not available
12069,30365,An Unreasonable Man,0.576198,Not available
3343,49338,National Lampoon's Last Resort,0.575108,Not available
9497,9483,Schultze Gets the Blues,0.573946,Not available
5681,36584,Interview with the Assassin,0.573201,Not available
32382,41423,Eighteen,0.57241,Not available
358,41647,"The Wonderful, Horrible Life of Leni Riefenstahl",0.568884,Not available
1761,78373,"Dancer, Texas Pop. 81",0.567444,Not available
14255,99189,Werner Herzog Eats His Shoe,0.565573,Not available
28917,39041,The Conrad Boys,0.563318,Not available
1801,12655,I Went Down,0.559621,Not available
2273,37536,Ringmaster,0.556435,Not available
3458,47724,Up at the Villa,0.555311,Not available
2192,37532,Slam,0.555304,Not available
3375,118098,Madame Sousatzka,0.553293,Not available
14038,33199,No Regret,0.553169,Not available
3451,65460,Carnosaur 2,0.552444,Not available
5090,38880,Promises,0.549502,http://www.promisesproject.org/
7857,54028,The Clock,0.549031,Not available
4595,80070,On the Edge,0.544866,http://ontheedgemovie.com/
8926,114524,Common Threads: Stories from the Quilt,0.544277,Not available
135,5757,Man of the Year,0.540436,Not available
12757,43869,Wee Willie Winkie,0.53802,Not available
956,85328,The Pompatus of Love,0.537795,Not available
4729,77670,Kansas,0.537607,Not available
6107,42618,Sweet Charity,0.537378,Not available
1935,40866,The Devil and Max Devlin,0.537292,Not available
8092,45335,Double Trouble,0.535616,Not available
491,83718,What Happened Was...,0.534606,Not available
7029,52867,Lord Love a Duck,0.533987,Not available
2753,124475,La séparation,0.533479,Not available
3164,106837,Different for Girls,0.533219,Not available
5400,26895,Hush!,0.532229,Not available
2449,11526,Bandits,0.531412,Not available
83,188588,Last Summer in the Hamptons,0.531159,Not available
9593,42257,Hester Street,0.528717,Not available
11473,58923,When the Levees Broke: A Requiem in Four Acts,0.525385,Not available
164,259209,Feast of July,0.523575,Not available
31656,54155,Hands in the Air,0.5223,Not available
18197,29879,The Little Colonel,0.522191,Not available
4818,34084,I Bury the Living,0.520916,Not available
5518,74899,The Fan,0.519465,Not available
613,52873,My Favorite Season,0.516924,Not available
19644,116167,56 Up,0.513828,Not available
94,40154,A Midwinter's Tale,0.513391,Not available
34621,193544,Thou Gild'st the Even,0.512986,Not available
2705,141489,Hamlet from the Lunt-Fontanne Theatre,0.512134,Not available
21928,213121,Toy Story of Terror!,0.512025,Not available
7744,59427,Ring of Bright Water,0.508126,Not available
4944,13915,Waydowntown,0.506962,Not available
12527,14272,Chan Is Missing,0.506267,Not available
3019,5652,The James Dean Story,0.505885,Not available
2717,30964,The Lost Son,0.504739,Not available
2464,30950,Metroland,0.503503,Not available
6527,26246,Incident at Oglala,0.501794,Not available
17573,65673,A Letter to Elia,0.49715,Not available
1389,43775,Guantanamera,0.496315,Not available
2217,18603,Hands on a Hard Body: The Documentary,0.495079,Not available
19882,38716,Rebecca of Sunnybrook Farm,0.493065,Not available
5104,42750,Return of the Secaucus Seven,0.492593,Not available
6131,51927,Stevie,0.489997,Not available
2574,68426,Get Bruce!,0.489067,Not available
674,124460,Country Life,0.487357,Not available
4721,102933,Things Behind the Sun,0.480269,Not available
